finess;ghm2;_freq
590782215;21C04J;20
590782215;21C051;22
590782215;21C053;21
590782215;21M021;35
590782215;21M02T;38
590782215;21M041;21
590782215;21M05T;21
590782215;21M07T;22
590782215;21M101;28
590782215;21M103;20
590782215;21M10T;404
590782215;21M14T;24
590782215;21M16T;23
590782215;22M022;22
590782215;22M02T;20
590782215;23K02Z;250
590782215;23K03J;108
590782215;23M061;233
590782215;23M062;136
590782215;23M06T;255
590782215;23M08J;192
590782215;23M091;107
590782215;23M092;32
590782215;23M101;38
590782215;23M102;136
590782215;23M103;38
590782215;23M111;22
590782215;23M14Z;51
590782215;23M15Z;35
590782215;23M16T;21
590782215;23M20T;1300
590782215;23M20Z;314
590782215;23M21T;58
590782215;23Z02Z;365
590782215;27Z03Z;20
590782215;28Z01Z;84
590782215;28Z02Z;334
590782215;28Z03Z;566
590782215;28Z04Z;26711
590782215;28Z07Z;9315
590782215;28Z14Z;1451
590782215;28Z16Z;39
590782215;28Z17Z;5187
590782256;23M15Z;51
590782256;23M20T;592
590782256;28Z07Z;7855
590782256;28Z17Z;26
590782298;01C051;171
590782298;01C052;84
590782298;01C08J;20
590782298;01C14J;54
590782298;01C15J;538
590782298;03C071;72
590782298;03C07J;52
590782298;03C091;45
590782298;03C09J;40
590782298;03C101;117
590782298;03C111;83
590782298;03C14J;279
590782298;03C15J;54
590782298;03C17J;26
590782298;03C201;23
590782298;03C20J;52
590782298;03C21J;56
590782298;03C241;29
590782298;03C254;24
590782298;03C27J;723
590782298;03C28J;386
590782298;03K021;21
590782298;03K02J;1664
590782298;03K03J;138
590782298;03K04J;22
590782298;03M02T;27
590782298;03M10T;116
590782298;03M11T;76
590782298;05K14Z;164
590782298;06C091;33
590782298;06C121;29
590782298;06C12J;163
590782298;06C141;31
590782298;06C14J;25
590782298;06C191;26
590782298;06C221;72
590782298;06C241;23
590782298;06C251;27
590782298;06C25J;88
590782298;06K02Z;696
590782298;06K04J;1815
590782298;06M03T;24
590782298;06M12T;24
590782298;07C141;33
590782298;07C14J;100
590782298;08C14J;218
590782298;08C221;40
590782298;08C222;39
590782298;08C241;493
590782298;08C242;219
590782298;08C243;31
590782298;08C251;69
590782298;08C252;25
590782298;08C271;465
590782298;08C272;82
590782298;08C321;45
590782298;08C331;36
590782298;08C341;54
590782298;08C34J;211
590782298;08C351;47
590782298;08C35J;44
590782298;08C371;40
590782298;08C37J;169
590782298;08C38J;72
590782298;08C391;51
590782298;08C39J;76
590782298;08C40J;39
590782298;08C421;33
590782298;08C42J;64
590782298;08C43J;101
590782298;08C44J;386
590782298;08C45J;495
590782298;08C46J;178
590782298;08C481;339
590782298;08C482;110
590782298;08C483;36
590782298;08C521;84
590782298;08C522;50
590782298;08C581;97
590782298;08C58J;202
590782298;08C60J;34
590782298;08K02J;105
590782298;09C03J;29
590782298;09C051;65
590782298;09C061;22
590782298;09C06T;31
590782298;09C08J;47
590782298;09C101;25
590782298;09C10J;102
590782298;09C12J;67
590782298;09K02J;148
590782298;10C101;24
590782298;10C121;49
590782298;12C08J;44
590782298;13C031;59
590782298;13C041;26
590782298;13C06J;29
590782298;13C071;30
590782298;13C07J;29
590782298;13C08J;26
590782298;13C11J;23
590782298;13C12J;22
590782298;13C16J;384
590782298;13K02Z;49
590782298;13K04Z;67
590782298;14C05J;71
590782298;14C08A;244
590782298;14M03A;103
590782298;14Z04T;74
590782298;14Z13A;257
590782298;14Z14A;316
590782298;14Z16T;50
590782298;14Z16Z;65
590782298;15M05A;564
590782298;15M05B;227
590782298;15M06A;22
590782298;15M06B;23
590782298;23K03J;50
590782298;23M20T;81
590782298;90Z00Z;1291
590782421;01C08J;20
590782421;01C14J;21
590782421;01C15J;118
590782421;01M11T;22
590782421;01M131;21
590782421;01M152;27
590782421;01M162;49
590782421;01M16T;25
590782421;01M191;40
590782421;01M192;31
590782421;01M193;29
590782421;01M201;295
590782421;01M21T;71
590782421;01M221;118
590782421;01M222;31
590782421;01M22T;72
590782421;01M231;96
590782421;01M24T;52
590782421;01M252;49
590782421;01M253;36
590782421;01M254;20
590782421;01M25T;132
590782421;01M262;20
590782421;01M263;21
590782421;01M301;26
590782421;01M302;170
590782421;01M303;167
590782421;01M304;61
590782421;01M30T;33
590782421;01M31T;20
590782421;01M32Z;172
590782421;01M34T;24
590782421;01M34Z;68
590782421;01M35T;25
590782421;01M35Z;40
590782421;02C05J;320
590782421;02C08J;71
590782421;02C13J;31
590782421;02M09Z;63
590782421;03C09J;21
590782421;03C101;48
590782421;03C131;33
590782421;03C16J;22
590782421;03C201;34
590782421;03C27J;82
590782421;03C28J;92
590782421;03K021;26
590782421;03K02J;385
590782421;03K03J;22
590782421;03M031;88
590782421;03M032;27
590782421;03M03T;168
590782421;03M051;32
590782421;03M052;26
590782421;03M05T;56
590782421;03M071;50
590782421;03M101;35
590782421;03M10T;92
590782421;03M111;21
590782421;03M11T;42
590782421;03M15T;27
590782421;04K02J;58
590782421;04M021;116
590782421;04M02T;157
590782421;04M031;30
590782421;04M032;59
590782421;04M033;127
590782421;04M03T;78
590782421;04M041;74
590782421;04M051;38
590782421;04M052;144
590782421;04M053;221
590782421;04M054;64
590782421;04M05T;91
590782421;04M072;23
590782421;04M073;76
590782421;04M074;33
590782421;04M093;38
590782421;04M102;31
590782421;04M103;34
590782421;04M10T;21
590782421;04M111;296
590782421;04M112;22
590782421;04M131;27
590782421;04M132;34
590782421;04M133;55
590782421;04M17T;24
590782421;04M181;29
590782421;04M182;43
590782421;04M183;83
590782421;04M18T;158
590782421;04M201;48
590782421;04M202;101
590782421;04M203;162
590782421;04M204;26
590782421;04M22Z;300
590782421;04M24E;28
590782421;04M251;25
590782421;04M252;34
590782421;04M253;42
590782421;04M25T;36
590782421;05C143;20
590782421;05C151;69
590782421;05C152;36
590782421;05C153;21
590782421;05C17J;27
590782421;05C191;43
590782421;05C221;48
590782421;05K051;135
590782421;05K052;102
590782421;05K053;47
590782421;05K061;284
590782421;05K062;23
590782421;05K101;255
590782421;05K102;35
590782421;05K103;30
590782421;05K14Z;232
590782421;05K201;65
590782421;05K251;39
590782421;05K261;23
590782421;05K26J;64
590782421;05M041;44
590782421;05M042;54
590782421;05M043;25
590782421;05M04T;23
590782421;05M051;20
590782421;05M053;25
590782421;05M054;53
590782421;05M05T;208
590782421;05M081;32
590782421;05M082;20
590782421;05M08T;166
590782421;05M092;148
590782421;05M093;232
590782421;05M094;62
590782421;05M09T;156
590782421;05M121;26
590782421;05M122;22
590782421;05M12T;20
590782421;05M13T;488
590782421;05M15T;50
590782421;05M171;34
590782421;05M17T;40
590782421;05M20Z;51
590782421;05M22E;40
590782421;06C041;26
590782421;06C042;23
590782421;06C043;39
590782421;06C044;59
590782421;06C081;57
590782421;06C082;32
590782421;06C091;178
590782421;06C101;20
590782421;06C10J;51
590782421;06C121;41
590782421;06C12J;99
590782421;06C141;41
590782421;06C14J;77
590782421;06C191;21
590782421;06C241;25
590782421;06C242;35
590782421;06C251;31
590782421;06C25J;57
590782421;06K02Z;494
590782421;06K04J;789
590782421;06K05J;113
590782421;06K06J;22
590782421;06M021;302
590782421;06M02T;215
590782421;06M031;87
590782421;06M032;100
590782421;06M033;63
590782421;06M03T;156
590782421;06M041;20
590782421;06M042;89
590782421;06M043;29
590782421;06M04T;38
590782421;06M061;31
590782421;06M062;62
590782421;06M063;35
590782421;06M064;20
590782421;06M06T;31
590782421;06M081;41
590782421;06M08T;117
590782421;06M091;38
590782421;06M092;24
590782421;06M093;32
590782421;06M09T;52
590782421;06M121;47
590782421;06M122;20
590782421;06M12T;458
590782421;06M18T;143
590782421;06M18Z;73
590782421;06M192;20
590782421;06M201;22
590782421;07C141;65
590782421;07C142;32
590782421;07C14J;128
590782421;07K02Z;73
590782421;07K04J;32
590782421;07M021;74
590782421;07M022;73
590782421;07M023;41
590782421;07M024;45
590782421;07M02T;54
590782421;07M041;23
590782421;07M042;22
590782421;07M043;22
590782421;07M063;22
590782421;07M072;20
590782421;07M101;28
590782421;07M102;73
590782421;07M103;31
590782421;07M14T;491
590782421;07M14Z;36
590782421;08C14J;222
590782421;08C241;44
590782421;08C242;38
590782421;08C321;75
590782421;08C322;24
590782421;08C351;51
590782421;08C352;22
590782421;08C353;20
590782421;08C371;21
590782421;08C37J;54
590782421;08C391;99
590782421;08C392;24
590782421;08C421;21
590782421;08C43J;24
590782421;08C441;22
590782421;08C44J;198
590782421;08C45J;32
590782421;08C461;20
590782421;08C46J;109
590782421;08C472;39
590782421;08C473;35
590782421;08C481;46
590782421;08C482;28
590782421;08C491;22
590782421;08C492;51
590782421;08C493;63
590782421;08C581;34
590782421;08C623;34
590782421;08K02J;69
590782421;08M043;21
590782421;08M101;21
590782421;08M102;24
590782421;08M103;38
590782421;08M142;29
590782421;08M192;34
590782421;08M193;59
590782421;08M19T;21
590782421;08M201;82
590782421;08M211;91
590782421;08M221;21
590782421;08M252;30
590782421;08M261;33
590782421;08M263;42
590782421;08M29T;39
590782421;08M311;20
590782421;08M35Z;29
590782421;08M36Z;36
590782421;08M37T;45
590782421;09C041;22
590782421;09C051;25
590782421;09C05J;60
590782421;09C06T;28
590782421;09C081;30
590782421;09C08J;101
590782421;09C101;84
590782421;09C10J;155
590782421;09K02J;335
590782421;09M021;63
590782421;09M031;65
590782421;09M03T;43
590782421;09M041;23
590782421;09M04T;29
590782421;09M052;24
590782421;09M053;61
590782421;09M054;29
590782421;09M05T;39
590782421;09M063;25
590782421;10C101;25
590782421;10C131;26
590782421;10M021;30
590782421;10M022;264
590782421;10M023;53
590782421;10M031;30
590782421;10M032;69
590782421;10M082;27
590782421;10M083;20
590782421;10M13T;1336
590782421;10M14T;54
590782421;10M151;38
590782421;10M15T;24
590782421;10M162;21
590782421;10M163;94
590782421;10M16T;85
590782421;10M182;33
590782421;10M183;24
590782421;11C021;24
590782421;11C091;69
590782421;11C09J;20
590782421;11C111;89
590782421;11C11J;243
590782421;11C12J;81
590782421;11C131;91
590782421;11C132;56
590782421;11C133;31
590782421;11C134;27
590782421;11C13J;82
590782421;11K03Z;36
590782421;11K06Z;211
590782421;11K08J;126
590782421;11M02T;109
590782421;11M031;197
590782421;11M032;33
590782421;11M041;115
590782421;11M042;68
590782421;11M043;97
590782421;11M044;110
590782421;11M04T;33
590782421;11M062;37
590782421;11M063;20
590782421;11M121;22
590782421;11M122;21
590782421;11M12T;58
590782421;11M161;42
590782421;11M18Z;48
590782421;11M19T;189
590782421;11M19Z;43
590782421;12C041;46
590782421;12C042;23
590782421;12C061;55
590782421;12C06J;73
590782421;12C07J;51
590782421;12C08J;239
590782421;12C111;31
590782421;12C13J;35
590782421;12M062;22
590782421;12M063;26
590782421;12M064;30
590782421;13C031;83
590782421;13C041;64
590782421;13C06J;62
590782421;13C071;40
590782421;13C07J;32
590782421;13C081;26
590782421;13C08J;144
590782421;13C12J;83
590782421;13C141;23
590782421;13C151;71
590782421;13C17J;56
590782421;13K02Z;51
590782421;13K04Z;28
590782421;13K05Z;91
590782421;13M04T;23
590782421;13M051;45
590782421;14C05J;190
590782421;14C05Z;36
590782421;14C08A;475
590782421;14C08B;57
590782421;14C08C;62
590782421;14C09A;38
590782421;14M02A;32
590782421;14M03A;281
590782421;14M03B;55
590782421;14M03T;575
590782421;14Z04T;29
590782421;14Z08Z;1071
590782421;14Z13A;710
590782421;14Z13B;178
590782421;14Z13C;40
590782421;14Z14A;1412
590782421;14Z14B;165
590782421;14Z14C;46
590782421;14Z14T;53
590782421;14Z16T;60
590782421;14Z16Z;178
590782421;15M02Z;80
590782421;15M05A;2191
590782421;15M05B;623
590782421;15M05C;78
590782421;15M06A;98
590782421;15M06B;83
590782421;15M07A;60
590782421;15M08A;50
590782421;15M09A;23
590782421;15M10A;32
590782421;15M12A;23
590782421;16M102;46
590782421;16M104;22
590782421;16M10T;20
590782421;16M111;30
590782421;16M112;45
590782421;16M113;30
590782421;16M11T;121
590782421;16M15T;25
590782421;17M051;39
590782421;17M061;64
590782421;17M062;54
590782421;17M06T;360
590782421;17M094;33
590782421;17M14Z;48
590782421;18M021;121
590782421;18M043;23
590782421;18M04T;33
590782421;18M072;20
590782421;18M073;21
590782421;19M024;53
590782421;19M02T;32
590782421;19M062;22
590782421;19M063;46
590782421;19M06T;29
590782421;19M07T;44
590782421;19M103;32
590782421;19M11T;26
590782421;19M16T;24
590782421;19M191;22
590782421;19M22T;66
590782421;19M22Z;47
590782421;20Z021;40
590782421;20Z022;155
590782421;20Z02T;778
590782421;20Z041;42
590782421;20Z042;233
590782421;20Z04T;1548
590782421;20Z051;362
590782421;20Z06T;405
590782421;21M021;26
590782421;21M02T;31
590782421;21M041;23
590782421;21M05T;37
590782421;21M101;20
590782421;21M10T;326
590782421;21M121;27
590782421;23K02Z;685
590782421;23M06T;155
590782421;23M08J;36
590782421;23M14Z;22
590782421;23M20T;967
590782421;23M20Z;286
590782421;23M21T;409
590782421;23Z02Z;330
590782421;28Z04Z;13171
590782421;28Z07Z;6320
590782421;28Z14Z;1338
590782421;28Z17Z;2566
590782439;01M34Z;34
590782439;04M052;21
590782439;04M08T;27
590782439;04M111;74
590782439;04M202;25
590782439;04M22Z;55
590782439;05M081;36
590782439;05M08T;26
590782439;05M092;43
590782439;05M093;21
590782439;05M13T;207
590782439;05M15T;29
590782439;05M20Z;251
590782439;06M03T;28
590782439;06M12T;116
590782439;06M18T;20
590782439;11M02T;29
590782439;23K02Z;116
590782439;23M102;40
590782439;23M20T;103
590782439;23M20Z;50
590782546;05C17J;704
590782546;05K26J;252
590782546;06K02Z;45
590782546;06K04J;857
590782546;06K06J;27
590782546;10M09T;558
590782546;16M111;32
590782546;23K02Z;396
590782546;23Z02Z;117
590782546;90Z00Z;146
590782553;01C061;43
590782553;01C15J;47
590782553;02C05J;1092
590782553;03C061;21
590782553;03C071;216
590782553;03C07J;69
590782553;03C09J;78
590782553;03C101;200
590782553;03C111;52
590782553;03C121;42
590782553;03C14J;29
590782553;03C17J;28
590782553;03C201;30
590782553;03C20J;78
590782553;03C21J;39
590782553;03C27J;34
590782553;03C28J;608
590782553;03K02J;941
590782553;04M101;35
590782553;05C101;39
590782553;05C102;31
590782553;05C111;23
590782553;05C151;65
590782553;05C152;21
590782553;05C171;21
590782553;05C17J;148
590782553;05C181;21
590782553;05C221;37
590782553;05C22T;28
590782553;05K051;36
590782553;05K061;462
590782553;05K062;40
590782553;05K06T;219
590782553;05K101;521
590782553;05K102;39
590782553;05K10J;144
590782553;05K14Z;109
590782553;05K251;106
590782553;05M081;180
590782553;05M082;32
590782553;05M08T;77
590782553;05M091;45
590782553;05M092;165
590782553;05M093;58
590782553;05M13T;55
590782553;05M151;22
590782553;06C041;38
590782553;06C042;37
590782553;06C043;33
590782553;06C091;44
590782553;06C10J;20
590782553;06C121;73
590782553;06C12J;242
590782553;06C141;46
590782553;06C14J;120
590782553;06C151;20
590782553;06C191;90
590782553;06C19J;32
590782553;06C241;43
590782553;06C242;21
590782553;06C251;34
590782553;06C25J;109
590782553;06K02Z;2173
590782553;06K03J;37
590782553;06K04J;5073
590782553;06K05J;129
590782553;06K06J;75
590782553;06M031;26
590782553;06M03T;25
590782553;07C141;115
590782553;07C14J;143
590782553;07K02Z;65
590782553;07K04J;99
590782553;08C14J;20
590782553;08C241;100
590782553;08C242;43
590782553;08C37J;41
590782553;08C40J;34
590782553;08C45J;136
590782553;08C481;106
590782553;08C482;35
590782553;08C58J;58
590782553;09C03J;59
590782553;09C051;50
590782553;09C05J;71
590782553;09C06T;108
590782553;09C07J;23
590782553;09C081;29
590782553;09C08J;44
590782553;09C101;41
590782553;09C10J;178
590782553;09C12J;99
590782553;09C13J;30
590782553;09K02J;32
590782553;09Z02A;187
590782553;10C121;65
590782553;10C131;41
590782553;10M13T;31
590782553;11C09J;38
590782553;11C111;40
590782553;11C11J;26
590782553;11C131;81
590782553;11K03Z;26
590782553;12C041;38
590782553;12C042;20
590782553;12C06J;53
590782553;12C07J;33
590782553;12C08J;814
590782553;13C031;156
590782553;13C041;48
590782553;13C071;59
590782553;13C07J;99
590782553;13C08J;86
590782553;13C10J;47
590782553;13C12J;164
590782553;13C141;29
590782553;13C151;32
590782553;13C17J;39
590782553;13C20J;26
590782553;13K02Z;199
590782553;13K04Z;79
590782553;13K06J;21
590782553;14C05J;131
590782553;14C08A;397
590782553;14M03A;82
590782553;14Z13A;551
590782553;14Z13B;84
590782553;14Z14A;818
590782553;14Z14B;39
590782553;14Z16T;85
590782553;14Z16Z;143
590782553;15M02Z;50
590782553;15M05A;1469
590782553;15M05B;329
590782553;15M06A;55
590782553;15M06B;38
590782553;15M07A;29
590782553;16M11T;79
590782553;21K02J;22
590782553;23K03J;288
590782553;23M061;48
590782553;23M101;26
590782553;23M102;21
590782553;23M10T;121
590782553;23M20T;26
590782553;23M20Z;98
590782553;23Z03Z;40
590782553;28Z07Z;1783
590782553;28Z14Z;42
590782553;28Z17Z;687
590782553;90Z00Z;4084
590782637;01M201;441
590782637;01M221;65
590782637;01M22T;65
590782637;01M231;26
590782637;01M24T;39
590782637;01M25T;72
590782637;01M303;25
590782637;01M32Z;63
590782637;02C05J;326
590782637;03C27J;33
590782637;03C28J;56
590782637;03M02T;26
590782637;03M031;31
590782637;03M03T;88
590782637;03M05T;55
590782637;04M021;35
590782637;04M02T;95
590782637;04M032;25
590782637;04M033;27
590782637;04M03T;41
590782637;04M041;41
590782637;04M051;25
590782637;04M052;94
590782637;04M053;156
590782637;04M054;32
590782637;04M05T;41
590782637;04M072;22
590782637;04M073;54
590782637;04M093;33
590782637;04M103;35
590782637;04M111;78
590782637;04M133;48
590782637;04M134;25
590782637;04M18T;89
590782637;04M202;55
590782637;04M203;105
590782637;04M22Z;46
590782637;04M25T;25
590782637;05C17J;35
590782637;05K14Z;31
590782637;05K26J;32
590782637;05M04T;52
590782637;05M05T;49
590782637;05M06T;24
590782637;05M073;20
590782637;05M081;42
590782637;05M082;40
590782637;05M08T;127
590782637;05M091;21
590782637;05M092;137
590782637;05M093;219
590782637;05M094;101
590782637;05M09T;40
590782637;05M12T;25
590782637;05M131;36
590782637;05M13T;277
590782637;05M151;22
590782637;05M152;21
590782637;05M15T;28
590782637;05M172;21
590782637;05M17T;45
590782637;05M20Z;271
590782637;05M23T;22
590782637;06C043;29
590782637;06C044;25
590782637;06C081;58
590782637;06C091;75
590782637;06C12J;74
590782637;06C25J;24
590782637;06K02Z;84
590782637;06K04J;223
590782637;06M021;151
590782637;06M022;26
590782637;06M02T;210
590782637;06M031;91
590782637;06M032;73
590782637;06M033;37
590782637;06M03T;99
590782637;06M062;44
590782637;06M08T;27
590782637;06M091;28
590782637;06M09T;21
590782637;06M121;22
590782637;06M12T;263
590782637;06M18T;113
590782637;06M18Z;29
590782637;07C14J;54
590782637;07M022;22
590782637;07M02T;29
590782637;07M102;40
590782637;07M14T;22
590782637;08C14J;152
590782637;08C222;31
590782637;08C241;20
590782637;08C242;33
590782637;08C321;45
590782637;08C322;21
590782637;08C351;53
590782637;08C353;20
590782637;08C37J;29
590782637;08C391;74
590782637;08C39J;22
590782637;08C44J;98
590782637;08C45J;40
590782637;08C46J;60
590782637;08C472;47
590782637;08C492;37
590782637;08C493;22
590782637;08K02J;100
590782637;08M201;28
590782637;08M261;20
590782637;08M263;24
590782637;08M29T;31
590782637;08M35Z;43
590782637;09C08J;44
590782637;09C101;20
590782637;09C10J;95
590782637;09C12J;43
590782637;09K02J;104
590782637;09M021;24
590782637;09M031;50
590782637;09M03T;81
590782637;09M053;39
590782637;09M07T;22
590782637;10M021;24
590782637;10M022;93
590782637;10M023;22
590782637;10M02T;24
590782637;10M13T;60
590782637;10M14T;28
590782637;10M14Z;46
590782637;11C111;21
590782637;11C11J;21
590782637;11C131;24
590782637;11K08J;53
590782637;11M02T;116
590782637;11M031;60
590782637;11M041;49
590782637;11M042;51
590782637;11M043;25
590782637;11M044;49
590782637;11M04T;54
590782637;11M063;27
590782637;11M12T;92
590782637;11M18Z;42
590782637;11M19T;51
590782637;12C042;21
590782637;12C08J;94
590782637;12M062;24
590782637;13C031;25
590782637;13C08J;24
590782637;13C10J;38
590782637;13C12J;32
590782637;13K02Z;23
590782637;13K04Z;38
590782637;13M041;20
590782637;13M04T;25
590782637;14C05J;129
590782637;14C05Z;20
590782637;14C08A;148
590782637;14M02A;32
590782637;14M03A;64
590782637;14Z08Z;660
590782637;14Z13A;288
590782637;14Z13B;54
590782637;14Z14A;496
590782637;14Z14B;58
590782637;14Z16T;42
590782637;14Z16Z;84
590782637;15M02Z;26
590782637;15M05A;880
590782637;15M05B;168
590782637;15M06A;44
590782637;15M06B;21
590782637;15M07A;26
590782637;16M112;24
590782637;16M113;22
590782637;16M11T;27
590782637;17M14Z;62
590782637;18M021;119
590782637;19M02T;67
590782637;19M063;65
590782637;19M06T;33
590782637;19M11T;96
590782637;19M16T;42
590782637;19M191;34
590782637;20Z04T;21
590782637;20Z051;465
590782637;21M02T;23
590782637;21M10T;211
590782637;23K02Z;190
590782637;23K03J;29
590782637;23M19Z;21
590782637;23M20T;384
590782637;23M20Z;35
590782637;23M21T;86
590782637;23Z02Z;26
590782637;28Z07Z;1020
590782637;28Z14Z;118
590782637;28Z17Z;191
590782645;04M053;55
590782645;05M093;41
590782645;10M163;21
590782645;19M21Z;24
590782645;23Z02Z;43
590782645;28Z14Z;41
590782652;01C15J;52
590782652;01M201;154
590782652;01M21T;273
590782652;01M22T;28
590782652;01M25T;35
590782652;01M31T;21
590782652;02C05J;1294
590782652;03C101;54
590782652;03C14J;35
590782652;03C28J;92
590782652;03K02J;92
590782652;03M05T;37
590782652;04M03T;43
590782652;04M052;45
590782652;04M053;91
590782652;04M054;25
590782652;04M05T;96
590782652;04M10T;24
590782652;04M111;42
590782652;04M203;38
590782652;05C17J;119
590782652;05K14Z;38
590782652;05K26J;106
590782652;05M04T;35
590782652;05M05T;38
590782652;05M08T;53
590782652;05M092;54
590782652;05M093;55
590782652;05M09T;62
590782652;05M13T;151
590782652;05M15T;31
590782652;06C091;21
590782652;06C12J;83
590782652;06C25J;53
590782652;06K02Z;131
590782652;06K04J;119
590782652;06M031;22
590782652;06M032;26
590782652;06M03T;113
590782652;06M06T;27
590782652;06M09T;32
590782652;06M12T;83
590782652;06M16Z;30
590782652;06M18T;45
590782652;07C14J;24
590782652;07M021;25
590782652;07M02T;29
590782652;07M14T;155
590782652;08C14J;46
590782652;08C241;32
590782652;08C39J;28
590782652;08C44J;60
590782652;08C45J;29
590782652;08C46J;29
590782652;08C481;26
590782652;08C482;24
590782652;08M29T;23
590782652;08M37T;27
590782652;09C051;28
590782652;09C08J;33
590782652;09C10J;48
590782652;09K02J;52
590782652;09M031;23
590782652;09M03T;34
590782652;09M05T;22
590782652;10M09T;50
590782652;10M13T;38
590782652;10M16T;36
590782652;11M02T;98
590782652;11M041;34
590782652;11M044;22
590782652;11M04T;36
590782652;11M06T;33
590782652;11M12T;30
590782652;12C08J;35
590782652;13C031;68
590782652;13C06J;22
590782652;13C12J;90
590782652;13K02Z;22
590782652;13M04T;21
590782652;14C05J;33
590782652;14C08A;134
590782652;14M03A;122
590782652;14Z13A;293
590782652;14Z14A;399
590782652;14Z16T;56
590782652;14Z16Z;69
590782652;15M02Z;35
590782652;15M05A;648
590782652;15M05B;131
590782652;15M06A;45
590782652;16M112;26
590782652;19M02T;33
590782652;19M11T;45
590782652;20Z041;78
590782652;20Z042;110
590782652;20Z051;208
590782652;21M10T;61
590782652;23K02Z;440
590782652;23M06T;23
590782652;23M20T;99
590782652;23M20Z;20
590782652;23Z02Z;69
590782652;28Z07Z;1239
590782652;28Z14Z;246
590782652;28Z17Z;175
590783239;01C15J;89
590783239;01K06J;48
590783239;01M111;29
590783239;01M112;38
590783239;01M12T;102
590783239;01M171;28
590783239;01M191;28
590783239;01M192;24
590783239;01M211;154
590783239;01M21T;161
590783239;01M221;141
590783239;01M231;52
590783239;01M241;27
590783239;01M24T;32
590783239;01M251;70
590783239;01M252;68
590783239;01M253;39
590783239;01M25T;95
590783239;01M301;105
590783239;01M302;83
590783239;01M303;91
590783239;01M304;29
590783239;01M30T;66
590783239;01M34T;59
590783239;01M34Z;138
590783239;01M35Z;26
590783239;02C05J;612
590783239;02C08J;58
590783239;02M041;28
590783239;02M071;33
590783239;02M072;27
590783239;02M081;38
590783239;02M08T;23
590783239;03C28J;42
590783239;03K02J;400
590783239;03M021;22
590783239;03M031;38
590783239;03M03T;129
590783239;03M04T;21
590783239;03M051;25
590783239;03M05T;34
590783239;03M101;22
590783239;04K02J;43
590783239;04M021;148
590783239;04M02T;104
590783239;04M031;29
590783239;04M032;29
590783239;04M033;74
590783239;04M03T;81
590783239;04M041;30
590783239;04M051;79
590783239;04M052;188
590783239;04M053;217
590783239;04M054;57
590783239;04M05T;55
590783239;04M072;29
590783239;04M073;70
590783239;04M074;27
590783239;04M081;21
590783239;04M08T;29
590783239;04M093;44
590783239;04M09T;61
590783239;04M101;22
590783239;04M102;52
590783239;04M103;44
590783239;04M111;132
590783239;04M131;63
590783239;04M132;78
590783239;04M133;105
590783239;04M134;44
590783239;04M14T;25
590783239;04M181;59
590783239;04M183;56
590783239;04M18T;162
590783239;04M201;42
590783239;04M202;76
590783239;04M203;54
590783239;04M20T;20
590783239;04M22Z;251
590783239;04M23T;34
590783239;04M24E;63
590783239;04M253;23
590783239;05C17J;102
590783239;05C211;28
590783239;05C21J;26
590783239;05K052;50
590783239;05K061;88
590783239;05K062;30
590783239;05K063;27
590783239;05K06T;39
590783239;05K101;133
590783239;05K102;56
590783239;05K103;28
590783239;05K14Z;112
590783239;05K17J;46
590783239;05K251;80
590783239;05K26J;96
590783239;05M041;35
590783239;05M042;64
590783239;05M043;34
590783239;05M051;32
590783239;05M052;30
590783239;05M053;23
590783239;05M054;24
590783239;05M05T;57
590783239;05M081;48
590783239;05M082;48
590783239;05M083;25
590783239;05M08T;72
590783239;05M091;56
590783239;05M092;241
590783239;05M093;258
590783239;05M094;67
590783239;05M09T;68
590783239;05M121;36
590783239;05M122;42
590783239;05M123;44
590783239;05M12T;31
590783239;05M13T;160
590783239;05M15T;36
590783239;05M171;49
590783239;05M17T;35
590783239;05M22E;45
590783239;06C042;29
590783239;06C043;53
590783239;06C044;30
590783239;06C081;29
590783239;06C091;109
590783239;06C12J;75
590783239;06C14J;26
590783239;06C24J;21
590783239;06C25J;67
590783239;06K02Z;288
590783239;06K04J;764
590783239;06K05J;23
590783239;06M021;178
590783239;06M02T;225
590783239;06M031;93
590783239;06M032;55
590783239;06M033;39
590783239;06M03T;81
590783239;06M041;46
590783239;06M042;102
590783239;06M043;52
590783239;06M04T;35
590783239;06M053;25
590783239;06M061;28
590783239;06M062;44
590783239;06M063;56
590783239;06M06T;27
590783239;06M091;33
590783239;06M092;27
590783239;06M09T;36
590783239;06M121;54
590783239;06M12T;209
590783239;06M18T;122
590783239;06M18Z;78
590783239;07C131;31
590783239;07C141;33
590783239;07C14J;87
590783239;07K02Z;20
590783239;07K04J;33
590783239;07M021;51
590783239;07M022;49
590783239;07M023;32
590783239;07M063;28
590783239;07M06T;23
590783239;07M072;26
590783239;07M073;25
590783239;07M102;47
590783239;07M14T;154
590783239;07M14Z;42
590783239;08C141;37
590783239;08C14J;180
590783239;08C241;65
590783239;08C242;62
590783239;08C321;81
590783239;08C322;31
590783239;08C351;73
590783239;08C352;36
590783239;08C353;31
590783239;08C371;58
590783239;08C37J;50
590783239;08C391;106
590783239;08C392;28
590783239;08C39J;20
590783239;08C441;29
590783239;08C44J;111
590783239;08C45J;106
590783239;08C46J;54
590783239;08C472;26
590783239;08C473;49
590783239;08C481;61
590783239;08C482;39
590783239;08C491;31
590783239;08C492;52
590783239;08C493;92
590783239;08K02J;49
